PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
2716,0,3,Passenger_2715,female,29.3,2,2,76748A,68.62,D,S
2717,1,2,Passenger_2716,female,12.6,2,3,74077,80.62,C,S
2718,0,3,Passenger_2717,male,14.0,1,0,37634A,33.55,,S
2719,0,2,Passenger_2718,male,34.9,1,0,59596B,39.64,,S
2720,1,1,Passenger_2719,male,24.5,3,1,63533C,68.69,F,S
2721,1,2,Passenger_2720,female,28.6,2,2,46444C,2.86,E,S
2722,0,2,Passenger_2721,female,52.6,3,0,82621C,11.9,,Q
2723,1,1,Passenger_2722,female,20.2,2,3,28211B,15.36,B,Q
2724,0,2,Passenger_2723,male,30.8,3,3,95139,12.87,B,C
2725,0,2,Passenger_2724,male,49.9,1,3,98691A,,C,C
2726,1,1,Passenger_2725,male,33.8,1,0,80047A,19.58,E,Q
2727,1,3,Passenger_2726,female,7.5,3,3,98690B,62.01,,C
2728,0,3,Passenger_2727,female,37.1,0,2,65480C,,,S
2729,0,1,Passenger_2728,male,13.7,2,0,43453C,39.72,,S
2730,0,3,Passenger_2729,male,49.7,3,0,43452B,26.61,,C
2731,0,3,Passenger_2730,male,18.5,3,2,18532,58.15,D,S
2732,1,2,Passenger_2731,male,71.6,0,3,73246B,50.06,,S
2733,1,3,Passenger_2732,female,50.5,1,0,11496C,85.12,,S
2734,1,2,Passenger_2733,male,18.8,3,2,86682,42.0,,S
2735,1,3,Passenger_2734,female,30.3,1,2,15450,17.85,C,S
2736,1,1,Passenger_2735,male,40.6,2,1,93652,69.66,,S
2737,0,3,Passenger_2736,female,41.0,0,3,56791B,51.77,,Q
2738,1,3,Passenger_2737,male,36.2,1,3,65679B,76.32,,Q
2739,1,1,Passenger_2738,female,47.5,3,2,53439,59.17,,S
2740,1,2,Passenger_2739,male,,0,0,93339B,45.28,B,S
2741,1,3,Passenger_2740,male,24.9,0,1,80246,39.42,B,S
2742,1,2,Passenger_2741,male,25.1,0,1,38395A,,F,S
2743,0,3,Passenger_2742,male,42.0,0,0,44209C,103.72,D,C
2744,0,3,Passenger_2743,male,35.1,0,1,76920A,67.34,,S
2745,0,3,Passenger_2744,male,34.1,2,0,14396,52.75,E,C
2746,1,3,Passenger_2745,female,41.1,2,1,66574,68.83,E,S
2747,0,3,Passenger_2746,male,1.3,0,0,26652B,78.94,,Q
2748,0,3,Passenger_2747,female,34.3,3,2,19716A,,C,S
2749,1,2,Passenger_2748,female,33.1,3,2,18669,23.7,,S
2750,1,2,Passenger_2749,male,53.4,2,1,59390A,112.46,,C
2751,1,2,Passenger_2750,female,8.6,1,1,89792B,58.62,,S
2752,0,3,Passenger_2751,male,51.8,0,2,33386B,120.49,,Q
2753,0,3,Passenger_2752,male,31.1,3,3,34152,56.55,,Q
2754,1,1,Passenger_2753,male,36.8,2,0,88315C,41.4,,S
2755,1,3,Passenger_2754,female,53.5,2,3,39000B,98.44,,Q
2756,0,2,Passenger_2755,male,37.9,1,1,47861C,60.54,,S
2757,0,1,Passenger_2756,male,35.6,1,2,22729C,54.67,E,S
2758,1,3,Passenger_2757,male,33.4,3,1,36407C,7.99,C,C
2759,1,2,Passenger_2758,female,23.2,1,3,98094C,73.11,,S
2760,0,3,Passenger_2759,male,29.6,1,2,52711C,32.73,,C
2761,1,2,Passenger_2760,female,20.0,0,2,97365C,34.33,F,Q
2762,0,3,Passenger_2761,female,,2,2,88191B,32.83,D,Q
2763,0,3,Passenger_2762,female,-2.7,2,0,65850A,65.37,,C
2764,0,1,Passenger_2763,female,36.0,1,1,83895A,3.74,,S
2765,0,3,Passenger_2764,female,28.3,2,3,79078B,42.62,C,S
2766,1,3,Passenger_2765,male,25.3,2,0,25529C,84.31,,S
2767,1,2,Passenger_2766,male,33.1,3,3,50281B,,,S
2768,0,2,Passenger_2767,male,9.9,2,0,86626A,56.05,,S
2769,0,3,Passenger_2768,male,57.0,1,2,68235A,27.9,,C
2770,0,2,Passenger_2769,male,28.6,3,0,76760A,35.87,,S
2771,0,1,Passenger_2770,male,28.0,2,1,66680B,107.93,C,S
2772,0,1,Passenger_2771,male,16.5,2,1,84292,,,C
2773,1,2,Passenger_2772,female,30.3,3,3,34877A,76.8,C,S
2774,1,3,Passenger_2773,male,49.4,3,2,88117A,33.27,,S
2775,1,2,Passenger_2774,female,44.5,2,2,12412,31.53,D,S
2776,1,2,Passenger_2775,male,42.0,0,3,89341C,11.1,,C
2777,0,1,Passenger_2776,female,37.6,0,1,69484A,76.39,,C
2778,0,2,Passenger_2777,female,25.0,2,1,63675B,43.3,,C
2779,0,3,Passenger_2778,male,9.7,2,3,95733A,38.88,B,S
2780,0,2,Passenger_2779,male,27.2,3,2,85984B,,C,S
2781,0,3,Passenger_2780,male,26.7,3,3,75263B,44.04,E,S
2782,1,2,Passenger_2781,male,44.7,2,3,72524B,20.02,C,S
2783,0,1,Passenger_2782,female,34.3,2,0,26395B,32.82,,S
2784,1,3,Passenger_2783,female,52.6,2,3,72088C,81.34,,Q
2785,1,2,Passenger_2784,male,46.8,2,1,95065C,2.73,,S
2786,1,3,Passenger_2785,male,23.6,0,3,17303,11.85,C,S
2787,1,3,Passenger_2786,male,4.9,3,2,80186B,,,S
2788,0,1,Passenger_2787,male,49.4,1,2,23747C,24.6,,S
2789,1,1,Passenger_2788,female,49.0,2,1,98717,49.02,B,S
2790,1,3,Passenger_2789,male,10.9,2,2,89718A,11.74,,C
2791,1,2,Passenger_2790,male,51.1,2,3,88812,36.43,B,S
2792,0,1,Passenger_2791,male,35.3,1,1,21963A,,B,S
2793,0,1,Passenger_2792,male,32.2,3,2,90385C,72.71,B,S
2794,0,1,Passenger_2793,female,52.6,3,3,79023,93.57,C,S
2795,1,3,Passenger_2794,male,48.8,2,2,20038B,40.85,,S
2796,1,1,Passenger_2795,female,39.1,2,0,77926C,116.08,B,Q
2797,0,2,Passenger_2796,female,36.6,3,2,13438,43.56,,S
2798,1,3,Passenger_2797,male,38.6,1,1,46135,79.01,E,S
2799,0,2,Passenger_2798,male,24.4,2,3,23172B,117.6,,S
2800,0,1,Passenger_2799,female,29.2,1,3,61303,54.88,,S
2801,1,3,Passenger_2800,female,17.4,1,1,92493A,1.93,,S
2802,1,1,Passenger_2801,female,25.3,3,0,76310B,,C,S
2803,1,3,Passenger_2802,male,24.9,2,3,75478C,28.59,,S
2804,1,3,Passenger_2803,female,,0,1,96258B,40.39,F,Q
2805,0,2,Passenger_2804,male,31.9,3,2,99941C,119.47,D,C
2806,0,3,Passenger_2805,female,25.5,3,0,37256A,7.2,,S
2807,0,2,Passenger_2806,female,37.0,0,1,44207C,60.52,,Q
2808,0,2,Passenger_2807,male,7.3,2,2,84441A,19.28,,S
2809,0,3,Passenger_2808,female,28.4,1,3,35151,39.23,,Q
2810,1,3,Passenger_2809,male,31.8,1,3,64236C,,B,S
2811,0,2,Passenger_2810,female,25.7,1,0,86709B,61.14,D,S
2812,0,3,Passenger_2811,male,27.6,2,2,88666C,42.12,,S
2813,0,3,Passenger_2812,female,7.8,3,1,36952B,27.26,,S
2814,1,3,Passenger_2813,male,35.0,3,3,20937C,61.06,C,C
2815,1,3,Passenger_2814,female,39.1,3,1,49496C,109.77,,S
2816,1,2,Passenger_2815,male,36.9,3,1,33794B,18.45,,S
2817,1,2,Passenger_2816,male,44.5,3,1,68720B,116.91,,S
2818,0,3,Passenger_2817,male,32.8,0,0,29391,91.98,B,Q
2819,0,1,Passenger_2818,female,36.7,1,1,82406C,97.93,E,S
2820,1,3,Passenger_2819,male,32.2,1,0,31993,60.8,,Q
2821,1,2,Passenger_2820,male,39.6,2,0,39720C,,,S
2822,0,2,Passenger_2821,male,7.9,0,2,19906A,14.69,,S
2823,0,2,Passenger_2822,female,17.5,3,3,93117C,26.62,,S
2824,1,3,Passenger_2823,male,52.2,3,1,61489B,76.8,C,S
2825,1,1,Passenger_2824,male,,3,2,91741C,60.35,,C
2826,1,3,Passenger_2825,male,28.0,0,2,86944A,44.81,D,S
2827,1,1,Passenger_2826,male,46.4,2,2,13193C,37.59,,S
2828,0,1,Passenger_2827,male,28.7,0,2,70481A,34.76,B,S
2829,0,2,Passenger_2828,male,24.3,2,2,29357,8.91,,S
2830,0,3,Passenger_2829,female,31.8,1,1,29549C,67.27,B,S
2831,1,2,Passenger_2830,female,25.1,2,2,67593B,43.31,D,S
2832,1,2,Passenger_2831,male,30.4,1,3,92186,28.01,B,S
2833,0,1,Passenger_2832,male,20.4,2,0,30694A,142.5,C,S
2834,0,2,Passenger_2833,female,45.5,1,0,26863C,86.34,F,C
2835,0,3,Passenger_2834,male,49.9,1,3,55056A,86.96,,S
2836,0,3,Passenger_2835,female,28.1,3,1,31320,127.08,C,S
2837,1,2,Passenger_2836,male,10.6,2,0,35419A,78.08,C,S
2838,0,3,Passenger_2837,male,22.7,3,3,45983B,23.02,,S
2839,0,3,Passenger_2838,male,27.4,1,3,13911B,18.92,,S
2840,0,1,Passenger_2839,female,37.1,3,2,10649A,83.77,,Q
2841,0,3,Passenger_2840,male,15.9,0,0,36469A,22.08,B,S
2842,0,3,Passenger_2841,male,19.2,3,2,91039C,47.28,,S
2843,0,1,Passenger_2842,male,37.1,2,1,97498B,25.99,F,Q
2844,0,1,Passenger_2843,female,43.1,3,0,50884C,53.46,,Q
2845,1,3,Passenger_2844,female,21.3,0,0,27677C,79.89,C,S
2846,1,3,Passenger_2845,male,11.3,3,3,95178B,59.78,B,S
2847,1,1,Passenger_2846,male,76.0,1,0,72635,82.83,,Q
2848,1,2,Passenger_2847,female,41.0,1,1,89315C,118.77,B,S
2849,0,2,Passenger_2848,male,26.3,1,1,22164A,44.98,C,S
2850,1,3,Passenger_2849,male,42.2,2,0,77082C,148.27,,Q
2851,1,3,Passenger_2850,male,28.3,3,3,88709A,57.44,,S
2852,0,3,Passenger_2851,female,42.1,1,1,66792C,83.22,,S
2853,0,2,Passenger_2852,male,32.2,3,2,24627C,28.61,,C
2854,1,3,Passenger_2853,female,,0,1,46091,106.68,,C
2855,1,3,Passenger_2854,male,28.4,0,0,83902A,86.46,F,S
2856,0,2,Passenger_2855,male,9.7,2,2,49873,101.5,,Q
2857,1,1,Passenger_2856,female,57.1,3,0,19229A,51.91,,S
2858,0,3,Passenger_2857,male,16.8,0,0,91840,6.06,,S
2859,0,3,Passenger_2858,male,11.0,2,0,77626A,66.11,B,S
2860,0,2,Passenger_2859,female,27.0,2,3,58229A,,,S
2861,0,3,Passenger_2860,female,16.5,1,3,20944A,38.23,C,S
2862,1,2,Passenger_2861,female,29.3,0,1,42916B,56.69,,Q
2863,0,3,Passenger_2862,female,39.6,3,0,80634,133.2,D,S
2864,0,3,Passenger_2863,female,43.9,0,2,11133B,61.15,,S
2865,1,3,Passenger_2864,male,41.4,0,2,66707C,,D,S
2866,0,3,Passenger_2865,male,25.7,3,2,65162A,47.79,,S
2867,1,3,Passenger_2866,female,30.7,3,3,62837C,3.03,C,S
2868,1,2,Passenger_2867,male,35.7,1,3,11109,53.0,E,S
2869,1,3,Passenger_2868,female,5.4,2,0,34802,53.6,,S
2870,0,1,Passenger_2869,female,38.0,3,2,53899A,16.1,B,S
2871,1,2,Passenger_2870,male,9.6,3,2,78642A,8.46,C,S
2872,1,2,Passenger_2871,female,58.6,0,3,85194A,33.15,,Q
2873,0,2,Passenger_2872,male,24.3,3,3,83997C,52.27,,S
2874,1,3,Passenger_2873,male,27.4,3,2,98469,33.99,C,S
2875,1,2,Passenger_2874,female,19.2,0,2,18495B,,,C
2876,1,3,Passenger_2875,male,21.2,0,1,58112B,60.12,,S
2877,1,3,Passenger_2876,male,61.8,0,3,31532C,68.86,,S
2878,1,2,Passenger_2877,male,43.2,1,0,58543A,54.25,E,C
2879,0,3,Passenger_2878,female,8.3,2,0,50702A,30.3,,S
2880,1,2,Passenger_2879,female,51.1,3,2,34717B,70.82,B,S
2881,1,2,Passenger_2880,female,46.7,0,3,92867,43.33,,S
2882,0,3,Passenger_2881,female,26.1,0,0,53252B,8.38,,S
2883,0,2,Passenger_2882,male,34.3,2,3,31399C,86.27,,S
2884,0,1,Passenger_2883,female,29.8,1,2,12496B,62.37,,C
2885,1,3,Passenger_2884,female,57.6,3,2,95482C,45.82,F,S
2886,0,3,Passenger_2885,male,18.9,1,2,31434C,4.99,,S
2887,1,2,Passenger_2886,male,32.0,1,3,43310,23.93,,S
2888,1,3,Passenger_2887,female,,1,0,23390C,120.65,D,S
2889,0,3,Passenger_2888,female,9.9,0,1,58577,2.79,B,C
2890,0,3,Passenger_2889,female,60.7,2,0,61933,41.2,,S
2891,1,1,Passenger_2890,female,13.5,2,3,25479,,,S
2892,0,3,Passenger_2891,male,33.1,2,0,94532A,61.22,C,C
2893,1,3,Passenger_2892,female,5.6,1,1,60351B,2.4,,S
2894,0,3,Passenger_2893,male,24.4,3,0,26173A,56.1,,C
2895,0,3,Passenger_2894,male,35.9,1,1,49800C,9.01,B,C
2896,0,2,Passenger_2895,female,18.5,2,3,37424,53.41,C,C
2897,1,1,Passenger_2896,male,38.2,0,2,80224C,27.17,B,S
2898,0,2,Passenger_2897,female,26.2,1,1,13681B,19.69,,S
2899,1,2,Passenger_2898,male,46.2,0,3,29879A,79.22,,C
2900,1,3,Passenger_2899,male,49.1,2,2,16078C,41.75,D,S
2901,1,2,Passenger_2900,male,21.8,1,1,55461B,66.58,,Q
2902,1,3,Passenger_2901,male,31.1,0,2,62314B,67.74,E,S
2903,0,3,Passenger_2902,male,32.6,1,0,11416A,94.45,,C
2904,1,2,Passenger_2903,male,,2,3,35425B,7.71,D,S
2905,1,2,Passenger_2904,female,30.2,3,3,18507,82.17,,S
2906,0,3,Passenger_2905,male,32.7,2,3,23573,50.58,B,S
2907,1,3,Passenger_2906,male,26.6,3,3,38698C,36.77,C,C
2908,0,2,Passenger_2907,male,31.6,3,1,71494C,9.78,C,S
2909,1,2,Passenger_2908,female,48.2,2,0,48719A,71.23,B,S
2910,0,3,Passenger_2909,male,39.0,0,2,85529C,17.72,,S
2911,1,3,Passenger_2910,female,39.8,1,3,29006A,68.12,,S
2912,0,2,Passenger_2911,female,40.1,1,3,31949A,117.47,,S
2913,1,3,Passenger_2912,male,27.8,1,1,27909,84.3,B,C
2914,1,1,Passenger_2913,male,34.5,3,1,44184,98.7,E,S
2915,0,1,Passenger_2914,female,14.8,3,1,71215C,24.83,E,S
2916,0,2,Passenger_2915,female,47.8,2,0,37641A,76.7,D,S
2917,0,2,Passenger_2916,female,-9.0,0,2,16826A,,C,C
2918,0,2,Passenger_2917,male,28.8,2,0,49563A,,,Q
2919,1,2,Passenger_2918,male,46.0,2,3,16369A,110.94,C,S
2920,1,2,Passenger_2919,male,10.9,0,1,15826,28.73,,S
2921,0,1,Passenger_2920,male,35.6,3,3,12192B,88.9,,S
2922,1,2,Passenger_2921,male,20.5,2,2,29920C,,D,Q
2923,0,3,Passenger_2922,female,24.8,2,2,33683A,87.62,,C
2924,0,2,Passenger_2923,male,43.2,3,0,99791B,5.65,B,S
2925,1,2,Passenger_2924,female,32.8,1,0,19409B,68.38,B,S
2926,1,3,Passenger_2925,female,1.5,0,1,24795A,44.52,D,S
2927,1,3,Passenger_2926,male,16.3,0,1,69572,88.1,,S
2928,1,2,Passenger_2927,female,43.7,1,3,93899A,7.93,B,S
2929,1,3,Passenger_2928,male,36.3,0,1,54036A,62.87,,S
2930,1,3,Passenger_2929,female,,1,1,63387,57.92,B,C
2931,1,3,Passenger_2930,male,53.6,2,3,88085B,19.65,,S
2932,0,1,Passenger_2931,male,25.2,0,2,79650,19.01,,S
2933,0,3,Passenger_2932,female,65.0,0,1,78120A,14.06,,S
2934,0,1,Passenger_2933,male,30.3,2,1,95579C,24.58,,C
2935,0,3,Passenger_2934,female,16.5,3,3,23319,69.22,,S
2936,0,3,Passenger_2935,male,21.1,3,3,96391C,56.84,B,S
2937,1,2,Passenger_2936,male,-1.6,2,3,56169A,55.93,C,S
2938,0,3,Passenger_2937,male,52.5,0,3,99543,13.61,,S
2939,0,1,Passenger_2938,male,,0,3,39407A,89.22,C,S
2940,0,3,Passenger_2939,male,15.8,0,1,90386A,49.34,B,S
2941,0,2,Passenger_2940,female,26.8,1,0,89630B,51.18,D,S
2942,0,2,Passenger_2941,female,31.3,3,0,22988C,82.91,,C
2943,0,1,Passenger_2942,female,16.6,0,0,76234B,,,S
2944,0,3,Passenger_2943,female,5.4,3,1,97739,58.0,B,S
2945,1,1,Passenger_2944,male,27.1,3,2,19876B,64.82,,S
2946,1,1,Passenger_2945,female,25.5,0,1,88438C,30.91,,S
2947,0,2,Passenger_2946,male,24.6,2,0,65160,72.83,D,S
2948,1,3,Passenger_2947,female,33.1,2,0,97056C,66.7,B,C
2949,1,3,Passenger_2948,male,50.0,3,3,43727,46.46,,S
2950,1,1,Passenger_2949,female,25.8,1,3,72745B,45.37,,C
2951,1,2,Passenger_2950,female,32.4,3,3,96140A,68.32,C,C
2952,0,2,Passenger_2951,female,40.2,3,1,96690C,77.6,,S
2953,1,2,Passenger_2952,female,37.8,2,2,89834B,52.2,F,S
2954,1,2,Passenger_2953,female,21.4,0,2,61866,89.21,,S
2955,1,3,Passenger_2954,female,31.3,0,3,80544B,73.05,B,S
2956,0,2,Passenger_2955,male,,1,2,34553C,12.6,B,C
2957,0,2,Passenger_2956,male,14.2,2,0,14868B,0.83,,S
2958,0,2,Passenger_2957,male,47.7,2,0,13960B,91.38,F,C
2959,0,3,Passenger_2958,male,50.0,3,3,19944B,41.36,D,C
2960,0,3,Passenger_2959,male,19.9,2,3,64248,55.75,,Q
2961,0,3,Passenger_2960,male,32.7,3,3,28121B,89.88,,Q
2962,0,2,Passenger_2961,male,39.0,1,2,94599B,49.78,,S
2963,1,1,Passenger_2962,female,,2,1,41559A,51.3,,C
2964,1,2,Passenger_2963,female,36.7,2,3,88617A,19.59,,S
2965,1,2,Passenger_2964,male,32.3,3,2,43126B,62.95,,S
2966,0,3,Passenger_2965,male,9.4,2,3,43844A,70.53,C,S
2967,0,3,Passenger_2966,male,36.4,0,1,17236,29.77,B,S
2968,0,3,Passenger_2967,male,14.6,1,3,64967A,17.73,C,S
2969,0,3,Passenger_2968,female,43.1,0,0,61454A,141.92,F,S
2970,0,2,Passenger_2969,male,20.6,3,3,52564,46.75,D,S
2971,1,3,Passenger_2970,male,27.7,3,0,30432A,26.07,,S
2972,1,2,Passenger_2971,female,49.2,3,0,24433A,74.73,,Q
2973,0,1,Passenger_2972,female,36.9,1,2,46245A,48.22,,S
2974,0,3,Passenger_2973,male,14.9,2,2,92922C,12.0,,S
2975,0,1,Passenger_2974,female,15.8,0,0,34902C,66.91,,C
2976,0,2,Passenger_2975,male,21.6,2,0,24702B,20.14,B,S
2977,1,2,Passenger_2976,male,,3,3,74211B,105.18,,S
2978,0,3,Passenger_2977,male,35.0,2,3,54185B,67.31,D,S
2979,0,3,Passenger_2978,male,18.2,1,0,55707A,,B,Q
2980,0,2,Passenger_2979,male,13.7,3,2,84222C,53.83,C,S
2981,0,3,Passenger_2980,male,33.9,2,3,12416A,,,S
2982,1,2,Passenger_2981,female,27.5,0,3,42671B,56.51,C,S
2983,0,2,Passenger_2982,female,60.2,3,3,77678A,124.27,,S
2984,0,3,Passenger_2983,male,30.5,3,2,10207C,89.76,,S
2985,1,3,Passenger_2984,male,55.4,1,0,60790,67.07,,C
2986,1,3,Passenger_2985,female,13.6,1,3,34711B,17.21,F,S
2987,1,2,Passenger_2986,male,8.0,0,2,58014A,44.86,,S
2988,0,3,Passenger_2987,female,14.3,2,2,35746B,66.76,B,S
2989,0,3,Passenger_2988,female,46.6,2,2,16024A,,,C
2990,1,3,Passenger_2989,male,54.6,3,2,54531,95.27,,S
2991,1,1,Passenger_2990,male,19.0,3,3,71586A,15.9,C,S
2992,1,3,Passenger_2991,male,23.6,2,0,20797,27.7,C,S
2993,1,3,Passenger_2992,male,13.6,2,0,69727B,30.32,,C
2994,1,2,Passenger_2993,male,4.6,2,2,59269A,76.03,,S
2995,1,2,Passenger_2994,female,40.1,3,0,29986A,21.83,E,S
2996,0,2,Passenger_2995,male,33.1,1,3,46951C,13.0,C,S
2997,0,3,Passenger_2996,male,,1,0,52612,88.08,,S
2998,0,3,Passenger_2997,male,10.4,0,0,48569A,34.45,B,S
2999,1,3,Passenger_2998,male,53.0,2,1,91557C,12.6,,S
3000,1,3,Passenger_2999,male,,2,0,31199A,23.58,,C
3001,1,3,Passenger_3000,male,37.5,2,0,39666C,110.09,,Q
3002,1,1,Passenger_3001,male,9.6,0,2,98907B,27.0,B,S
3003,1,2,Passenger_3002,female,27.3,2,2,25515,45.68,,S
3004,1,2,Passenger_3003,male,34.1,1,1,82593C,34.36,,S
3005,0,2,Passenger_3004,female,34.6,2,3,22099,6.86,,S
3006,0,1,Passenger_3005,male,32.2,0,1,32097,24.0,,C
3007,1,3,Passenger_3006,male,36.9,3,0,63366,4.46,F,S
3008,0,2,Passenger_3007,male,14.2,3,0,59094A,83.46,,S
3009,1,2,Passenger_3008,female,32.8,1,3,26696C,53.53,,S
3010,0,2,Passenger_3009,male,31.6,1,3,27912A,136.89,D,S
3011,1,1,Passenger_3010,male,33.2,1,2,31880B,25.19,E,S
3012,1,3,Passenger_3011,male,31.0,3,0,91296A,19.94,F,C
3013,0,3,Passenger_3012,male,12.2,2,0,33951C,103.68,D,C
3014,0,3,Passenger_3013,male,11.6,0,0,65782C,87.03,,S
3015,1,1,Passenger_3014,female,-1.0,0,0,27431C,63.47,,S
3016,1,3,Passenger_3015,male,41.4,2,0,37706A,11.02,,S
3017,0,3,Passenger_3016,female,41.6,3,0,43007C,111.07,,S
3018,0,3,Passenger_3017,male,,3,0,49232,,B,C
3019,1,1,Passenger_3018,female,34.3,0,0,61771,34.93,,S
3020,0,3,Passenger_3019,female,0.1,1,2,45229B,90.0,D,S
3021,1,3,Passenger_3020,male,15.6,1,1,67745C,49.22,D,S
3022,1,3,Passenger_3021,female,32.4,0,0,30532,9.2,E,S
3023,1,3,Passenger_3022,female,31.9,0,2,82312C,,B,S
3024,1,2,Passenger_3023,male,26.9,2,0,47892A,22.65,,S
3025,0,3,Passenger_3024,male,35.2,2,3,38831,55.33,C,C
3026,0,1,Passenger_3025,female,30.2,2,0,33665B,19.14,,C
3027,0,3,Passenger_3026,male,31.7,2,1,82590C,31.53,C,C
3028,0,1,Passenger_3027,male,21.1,2,2,53468B,9.55,E,S
3029,0,2,Passenger_3028,female,43.7,2,3,71725A,70.13,D,Q
3030,0,2,Passenger_3029,male,24.0,1,3,20368,22.79,D,S
3031,0,3,Passenger_3030,female,11.4,0,0,92590C,66.74,F,S
3032,1,1,Passenger_3031,female,19.2,3,1,47362,6.83,,S
3033,0,3,Passenger_3032,female,25.1,2,1,23394,81.82,,S
3034,0,3,Passenger_3033,male,43.9,1,0,57753A,5.32,,C
3035,1,1,Passenger_3034,male,29.4,0,0,53038C,31.95,,S
3036,0,1,Passenger_3035,male,27.4,0,2,89133A,93.3,,S
3037,0,1,Passenger_3036,male,12.5,0,2,30815B,20.04,,C
3038,1,3,Passenger_3037,male,41.0,2,0,98376C,111.49,C,Q
3039,0,3,Passenger_3038,male,20.9,2,0,60298C,69.76,,C
3040,0,2,Passenger_3039,male,28.6,3,3,35440C,77.66,,S
3041,0,1,Passenger_3040,male,50.7,2,1,47668B,86.59,,C
3042,1,3,Passenger_3041,female,37.1,0,2,59179C,53.94,,S
3043,0,3,Passenger_3042,female,7.2,0,0,58069B,54.34,B,S
3044,0,3,Passenger_3043,female,5.2,1,0,76565A,94.85,,C
3045,1,3,Passenger_3044,female,29.1,1,2,44764B,53.9,,S
3046,0,1,Passenger_3045,male,13.0,3,3,35824A,24.51,,C
3047,1,1,Passenger_3046,female,39.1,1,3,58461,70.5,,C
3048,1,1,Passenger_3047,female,30.6,3,0,35256C,23.98,B,Q
3049,0,2,Passenger_3048,male,32.3,1,1,54329B,96.18,D,S
3050,1,1,Passenger_3049,male,20.1,0,1,24728B,96.92,,S
3051,1,2,Passenger_3050,male,,2,0,89374,91.94,C,Q
3052,0,2,Passenger_3051,male,69.8,2,2,16352C,,,C
3053,1,3,Passenger_3052,male,26.1,3,1,98566C,47.05,,S
3054,1,3,Passenger_3053,male,34.9,2,2,76941,46.27,D,S
3055,0,3,Passenger_3054,female,31.4,2,2,82686,6.96,C,C
3056,0,3,Passenger_3055,male,26.4,1,2,27716B,111.18,,S
3057,0,1,Passenger_3056,male,18.4,0,3,22564,33.02,C,S
3058,1,3,Passenger_3057,female,14.8,2,1,50760B,61.9,D,C
3059,0,2,Passenger_3058,male,14.1,0,3,43777,58.89,,C
3060,1,3,Passenger_3059,female,35.7,1,1,54809,3.09,,Q
3061,1,2,Passenger_3060,male,22.7,1,0,84044A,11.06,,S
3062,1,3,Passenger_3061,female,-6.1,2,2,15307A,50.2,,C
3063,1,2,Passenger_3062,male,36.2,2,1,76901A,34.12,F,S
3064,1,2,Passenger_3063,male,29.5,1,1,71743,46.87,,S
3065,1,3,Passenger_3064,male,,1,0,95438,87.29,,S
3066,1,1,Passenger_3065,female,35.2,3,3,45536,57.87,,C
3067,0,3,Passenger_3066,female,9.3,3,1,79128A,76.55,E,S
3068,0,3,Passenger_3067,male,-1.2,0,1,71362A,65.59,D,S
3069,1,3,Passenger_3068,female,19.9,1,3,29319,38.93,F,S
3070,1,3,Passenger_3069,male,,0,3,90203A,14.94,D,S
3071,0,3,Passenger_3070,female,43.2,1,1,16719B,59.27,D,S
3072,1,1,Passenger_3071,female,29.9,0,3,57941,52.94,,S
3073,0,3,Passenger_3072,male,45.9,3,0,86312,82.03,D,S
3074,0,3,Passenger_3073,male,11.5,1,0,92825A,44.72,B,C
3075,0,3,Passenger_3074,female,43.5,1,2,21419A,39.59,D,S
3076,1,1,Passenger_3075,female,40.1,0,1,36403C,41.97,,S
3077,1,3,Passenger_3076,female,,0,0,47365B,17.84,,S
3078,0,3,Passenger_3077,female,48.5,2,0,56233B,100.64,,S
3079,0,3,Passenger_3078,male,31.3,2,0,82771,89.89,,S
3080,0,2,Passenger_3079,female,35.5,3,2,66360C,,,Q
3081,0,1,Passenger_3080,male,17.9,1,3,48056B,78.14,,S
3082,0,2,Passenger_3081,female,47.9,1,2,74237,14.58,B,Q
3083,1,3,Passenger_3082,male,13.4,0,2,49374,84.49,F,S
3084,0,3,Passenger_3083,male,41.6,3,2,36248C,25.63,D,C
3085,1,2,Passenger_3084,male,41.5,1,2,36226B,62.6,D,S
3086,0,1,Passenger_3085,male,16.4,3,1,96315B,17.53,,S
3087,1,2,Passenger_3086,male,57.8,2,1,86202,8.05,E,C
3088,1,2,Passenger_3087,female,33.2,0,0,41709,66.4,,C
3089,1,3,Passenger_3088,female,39.2,1,2,52850C,25.47,D,S
3090,1,3,Passenger_3089,male,8.6,0,2,50537B,20.6,D,Q
3091,1,2,Passenger_3090,female,59.6,2,0,73458B,98.86,D,S
3092,1,3,Passenger_3091,female,12.9,3,3,35853,127.38,,S
3093,0,1,Passenger_3092,male,44.3,3,1,31997C,82.8,,S
3094,1,3,Passenger_3093,male,16.1,2,2,68529,11.78,,S
3095,0,2,Passenger_3094,female,21.3,2,3,60607,111.72,,S
3096,1,2,Passenger_3095,female,41.0,1,3,44114A,,F,C
3097,1,2,Passenger_3096,male,44.4,1,2,60366,39.34,B,S
3098,0,3,Passenger_3097,female,12.2,1,2,77497,51.92,,S
3099,1,3,Passenger_3098,male,45.3,1,3,72284,117.34,,S
3100,0,3,Passenger_3099,male,44.6,1,1,15690A,81.94,F,C
3101,0,2,Passenger_3100,male,16.9,3,1,55875C,33.77,B,S
3102,0,2,Passenger_3101,male,52.4,1,2,80994A,16.93,,C
